USER_KEY,TERRITORY,AGE,SHOOTER_SESSIONS,MOBA_SESSIONS,OPEN_WORLD_SESSIONS,OTHER_SESSIONS,SHOOTER_GAMETIME,MOBA_GAMETIME,OPEN_WORLD_GAMETIME,OTHER_GAMETIME,EUR_MONETIZED,VC_SPENT
9521606,US,18,0,0,2,0,0,0,661,0,0.0,352
2140691,RUSSIA,32,44,76,0,26,248581,200482,0,297307,1.28,2332
9675889,RUSSIA,30,50,74,0,36,250380,198299,0,300140,0.0,2661
9403779,US,32,32,7,19,13,298624,98539,70750,19797,20.46,7163
8145670,BRAZIL,20,1,1,1,0,753,45,334,0,0.0,248
8931138,US,33,29,12,19,9,300041,100517,70018,19395,13.46,6708
2542536,RUSSIA,26,53,60,0,30,250073,201291,0,299887,0.0,1283
2572087,EUROPE,24,2,0,1,0,40,0,695,0,0.0,362
9597861,BRAZIL,28,46,71,0,27,249531,199151,0,300231,0.0,4172
3248782,ASIA,18,1,1,0,0,459,230,0,0,2.94,374
7696111,BRAZIL,23,2,2,0,0,8,408,0,0,0.0,296
3874281,US,24,2,0,2,0,683,0,691,0,2.3,336
4571132,EUROPE,40,0,0,63,0,0,0,600455,0,4.67,5751
6150728,EUROPE,24,1,0,1,0,516,0,888,0,1.63,238
6347362,BRAZIL,27,55,62,0,26,250641,202354,0,298929,0.0,1803
5214699,EUROPE,49,0,0,67,0,0,0,598573,0,2.27,3597
6275053,EUROPE,41,0,0,66,0,0,0,601994,0,1.72,3869
8641099,BRAZIL,33,53,71,0,42,247303,202018,0,298924,0.0,2204
4667547,BRAZIL,21,44,65,0,28,250389,198698,0,299968,0.0,2193
3638943,ASIA,23,1,0,0,0,573,0,0,0,0.0,223
7436829,ASIA,37,37,8,18,9,299436,100698,72108,19684,55.06,7709
7520256,ASIA,34,55,0,1,0,1099622,0,4159,0,4.49,13496
3700405,EUROPE,22,2,0,1,0,644,0,383,0,1.99,334
9486754,BRAZIL,27,61,72,0,37,250890,201571,0,300183,0.0,1081
3424276,ANTARCTICA,69,3,43,1,1,1014,999498,1062,120,0.0,7576
4259105,US,20,1,0,2,0,612,0,363,0,0.0,426
6692823,EUROPE,39,72,1,1,0,1101639,248,2174,0,3.25,12251
1304582,US,18,0,0,2,0,0,0,730,0,0.0,262
7531706,US,39,59,0,1,0,1100047,0,3692,0,0.0,12898
5764215,RUSSIA,27,58,71,0,29,249661,199903,0,299993,0.0,3000
2311759,BRAZIL,29,53,52,0,37,250877,199992,0,299093,3.52,1005
8257187,RUSSIA,18,0,0,1,0,0,0,722,0,2.79,357
4016149,EUROPE,31,0,0,66,0,0,0,598584,0,0.0,1442
8809031,ANTARCTICA,420,0,42,0,0,0,1001052,0,0,7.28,10668
2654044,EUROPE,24,1,0,2,0,163,0,318,0,1.68,426
9705071,EUROPE,29,67,1,5,0,1099561,315,2465,0,3.71,12394
2010161,US,33,55,0,1,0,1100103,0,4965,0,15.92,13525
4035357,ASIA,36,57,0,0,0,1100672,0,0,0,0.0,11284
7042855,ASIA,22,1,0,1,0,459,0,848,0,0.0,339
3928292,EUROPE,21,2,0,0,0,631,0,0,0,0.0,238
5580442,BRAZIL,18,2,0,1,0,36,0,47,0,0.0,315
9960133,EUROPE,39,57,0,3,0,1100091,0,937,0,8.57,14166
1071257,BRAZIL,32,63,56,0,31,249964,198841,0,300646,0.0,1086
4788777,EUROPE,44,0,0,74,0,0,0,599510,0,0.0,3978
3633913,US,19,1,0,1,0,611,0,317,0,5.58,160
6132206,RUSSIA,21,1,0,2,0,643,0,763,0,1.21,479
4486312,ASIA,24,2,0,0,0,653,0,0,0,0.0,340
9643160,BRAZIL,22,50,52,0,36,251180,199368,0,300791,0.54,1539
7934045,US,21,1,0,0,0,21,0,0,0,0.0,354
4730702,EUROPE,49,0,0,71,0,0,0,600706,0,2.53,3530
7736205,BRAZIL,30,46,62,0,30,249820,198784,0,299704,0.0,3054
6214420,BRAZIL,32,55,55,0,27,251398,200315,0,301403,0.0,1283
5226804,BRAZIL,19,1,0,0,0,1,0,0,0,0.0,176
6189069,BRAZIL,26,50,76,0,28,249494,199054,0,299323,0.0,1811
8497905,US,21,1,0,2,0,56,0,817,0,1.42,181
8165364,EUROPE,23,2,0,0,0,104,0,0,0,1.31,360
5888614,RUSSIA,31,47,76,0,30,248426,201081,0,298491,0.0,2614
5256944,US,34,0,0,59,0,0,0,601517,0,4.72,4911
6163532,US,38,0,0,75,0,0,0,600310,0,4.94,3182
5020230,RUSSIA,19,0,0,1,0,0,0,232,0,0.0,192
5529384,BRAZIL,25,66,56,0,29,249986,201178,0,298503,0.0,748
2036084,ANTARCTICA,38,3,35,0,0,942,999454,0,0,5.42,9913
2242366,ASIA,24,2,0,1,0,160,0,474,0,0.0,359
3841183,US,24,1,0,0,0,360,0,0,0,0.0,301
5140552,BRAZIL,18,1,0,2,0,394,0,506,0,0.0,397
3974835,BRAZIL,34,47,54,0,29,250531,200803,0,300453,1.73,3117
9332331,US,20,2,1,1,0,350,265,374,0,0.0,255
2096241,US,31,48,0,0,0,1100127,0,0,0,9.85,13513
1615172,BRAZIL,25,48,60,0,29,251620,199536,0,299809,0.74,2222
1543527,BRAZIL,32,52,56,0,40,251012,200214,0,300418,0.0,1776
7240192,BRAZIL,20,52,67,0,34,251567,199207,0,299039,0.0,2512
5312512,ANTARCTICA,420,1,31,1,0,2124,1000511,438,0,0.06,10004
4456607,BRAZIL,29,45,68,0,36,249462,200902,0,299802,0.0,1505
2150300,EUROPE,21,1,0,0,0,457,0,0,0,2.15,348
9765258,BRAZIL,30,44,59,0,29,251089,200150,0,299295,0.0,2230
6201494,RUSSIA,21,47,53,0,29,249507,200120,0,300707,0.75,4072
8365794,BRAZIL,30,62,58,0,25,250313,200064,0,299989,0.0,2816
8843207,US,22,0,0,2,0,0,0,239,0,0.0,197
9688517,BRAZIL,24,65,44,0,23,250917,200118,0,298718,0.0,659
1412693,US,21,2,0,1,0,164,0,319,0,0.0,339
4787612,ANTARCTICA,69,0,41,0,0,0,1000302,0,0,3.74,8270
2872996,BRAZIL,32,43,60,0,26,249728,201209,0,299814,0.55,2126
5618135,BRAZIL,26,38,57,0,27,249453,199681,0,301362,0.0,3695
8280981,BRAZIL,34,30,66,0,29,249449,199674,0,300719,0.0,1960
1932430,EUROPE,19,0,0,1,0,0,0,227,0,1.03,198
3894800,EUROPE,46,0,0,82,0,0,0,599157,0,0.0,5526
5101373,BRAZIL,32,43,65,0,27,249691,200107,0,301245,0.0,2464
7155197,RUSSIA,22,47,64,0,27,251597,201032,0,298788,1.55,3587
1817905,US,20,1,0,0,0,692,0,0,0,0.0,352
2795197,EUROPE,19,1,0,0,0,320,0,0,0,0.0,355
2681602,US,33,58,0,2,0,1099850,0,4891,0,4.82,12169
5659020,BRAZIL,18,2,0,0,0,377,0,0,0,0.0,240
2074416,US,22,2,0,1,0,586,0,172,0,1.15,264
4873423,BRAZIL,34,49,63,0,30,250121,199776,0,300048,0.0,3134
9770326,BRAZIL,20,51,79,0,20,250936,200119,0,299964,0.0,1803
6046210,US,45,0,0,78,0,0,0,601018,0,4.18,5201
9468532,EUROPE,24,1,1,1,0,4,252,442,0,2.75,368
9324576,EUROPE,37,0,0,74,0,0,0,600493,0,7.3,3561
2059189,BRAZIL,24,1,0,2,0,128,0,556,0,1.83,412
1383009,RUSSIA,33,43,63,0,33,249560,201067,0,300851,0.0,1386
3977551,RUSSIA,32,44,70,0,29,248924,201014,0,301019,2.94,2194
5353427,BRAZIL,18,68,57,0,34,250258,199340,0,299897,0.0,1319
1578861,ANTARCTICA,69,0,43,0,1,0,999896,0,395,1.09,9516
2669333,ASIA,24,2,0,2,0,474,0,747,0,0.0,246
9926817,RUSSIA,22,46,62,0,28,249549,200118,0,298851,0.53,2478
3749947,US,24,2,1,1,0,240,235,185,0,6.4,239
2926961,BRAZIL,21,41,49,0,35,249815,198674,0,301145,0.0,2013
3371098,EUROPE,34,58,1,0,0,1100426,2027,0,0,10.29,13777
7871293,US,22,2,0,1,0,697,0,377,0,0.0,224
5488189,RUSSIA,28,42,68,0,23,249383,200805,0,300164,0.0,1121
3898371,US,21,2,0,1,0,623,0,372,0,1.53,284
8766247,US,20,2,0,2,0,229,0,358,0,0.0,305
5429648,US,21,0,1,1,0,0,123,787,0,0.0,150
9558935,EUROPE,20,2,0,2,0,410,0,213,0,0.0,291
8021927,BRAZIL,24,42,59,0,39,250898,199619,0,299556,1.19,2453
9195047,BRAZIL,27,59,73,0,42,250039,199339,0,300121,1.31,1970
1092094,BRAZIL,31,59,60,0,29,252704,200119,0,301302,0.0,1011
1751268,RUSSIA,24,0,0,1,0,0,0,254,0,0.0,403
3709465,US,24,2,0,0,0,775,0,0,0,0.0,255
7019609,EUROPE,32,39,13,21,7,299339,99264,71097,18667,0.0,8299
8317108,EUROPE,23,2,0,0,0,86,0,0,0,0.0,484
3154605,BRAZIL,33,46,59,0,30,250067,200072,0,302056,0.0,3028
9295688,RUSSIA,21,0,0,2,0,0,0,894,0,0.0,365
7659398,RUSSIA,22,53,74,0,27,249706,199424,0,299091,1.45,0
6916946,US,21,0,0,0,1,0,0,0,214,0.0,290
4903873,BRAZIL,24,1,1,2,0,759,187,269,0,0.0,339
8041726,EUROPE,18,2,0,0,0,61,0,0,0,0.0,299
1192732,US,18,0,0,2,0,0,0,158,0,0.0,162
6581154,RUSSIA,20,42,56,0,32,249785,199850,0,301568,0.83,1914
3829275,RUSSIA,20,2,0,1,0,66,0,382,0,0.0,198
4554101,BRAZIL,29,47,70,0,25,251307,200310,0,299566,0.0,1485
6364359,EUROPE,47,0,0,62,0,0,0,599496,0,0.0,3197
8439649,EUROPE,18,2,1,2,0,766,30,813,0,2.14,146
5182059,US,45,37,9,30,9,299394,99493,70287,18944,4.73,7015
5853789,EUROPE,33,0,0,71,0,0,0,598277,0,13.18,3901
8295841,RUSSIA,33,40,44,0,36,250912,199662,0,299386,0.55,2053
4739069,BRAZIL,31,51,52,0,29,249300,200055,0,300156,0.0,452
6140028,BRAZIL,18,63,49,0,40,249156,200377,0,298890,0.64,1906
9167023,ASIA,42,24,10,20,10,300408,100686,69853,20355,67.69,5861
1668353,BRAZIL,30,61,64,0,37,251042,200494,0,298465,0.0,1156
6528813,BRAZIL,18,1,0,1,0,286,0,494,0,0.0,391
4664677,EUROPE,35,70,0,0,0,1100286,0,0,0,0.0,13602
1275121,BRAZIL,24,0,0,2,0,0,0,100,0,0.0,317
3464064,RUSSIA,34,51,64,0,25,248524,199872,0,301217,0.68,3018
6908860,BRAZIL,33,41,43,0,20,248789,199021,0,300454,0.86,893
3792332,US,43,0,0,62,0,0,0,600211,0,2.56,3148
2950752,BRAZIL,21,0,0,2,0,0,0,192,0,1.87,336
7373914,BRAZIL,31,56,56,0,37,249514,200075,0,299553,0.0,1664
8284817,EUROPE,41,0,0,70,0,0,0,599383,0,5.55,5173
9650228,RUSSIA,18,51,60,0,17,252208,200857,0,299428,1.25,1936
8001362,RUSSIA,19,50,53,0,26,250594,200153,0,299045,1.51,1765
5498242,BRAZIL,25,50,59,0,30,251280,200640,0,300944,0.0,4114
1551873,US,20,0,0,1,0,0,0,418,0,0.0,433
9321712,EUROPE,40,0,0,64,0,0,0,599773,0,0.0,3640
7623983,US,28,53,0,0,1,1102341,0,0,1756,8.97,11043
9918937,BRAZIL,33,36,71,0,27,248277,200430,0,300872,0.57,1812
4633897,BRAZIL,30,58,65,0,31,250463,199376,0,298563,0.81,1700
5167759,US,23,2,0,1,0,769,0,165,0,0.0,267
1065305,EUROPE,19,1,0,2,0,153,0,686,0,1.08,340
4735689,RUSSIA,23,55,68,0,27,250127,199639,0,302247,0.0,3684
9761582,BRAZIL,18,58,52,0,27,249613,200978,0,299793,0.75,3644
6391751,US,23,1,0,2,0,476,0,494,0,1.32,386
2284408,EUROPE,21,2,0,0,0,222,0,0,0,1.11,442
2787070,RUSSIA,30,49,54,0,27,249529,200285,0,300872,1.57,3210
9220336,EUROPE,35,0,0,70,0,0,0,598944,0,2.31,6067
5109792,BRAZIL,22,58,59,0,27,249844,198283,0,297666,1.09,1584
4472110,BRAZIL,23,55,66,0,32,248957,198947,0,300524,0.0,1104
2691797,EUROPE,24,1,0,2,0,437,0,842,0,0.0,319
8620127,BRAZIL,20,1,0,0,0,490,0,0,0,3.72,167
8653597,EUROPE,48,0,0,71,0,0,0,601139,0,8.78,4842
1517878,EUROPE,45,0,0,76,0,0,0,599775,0,0.0,4796
9408215,BRAZIL,20,72,61,0,25,249969,199873,0,299341,1.03,3044
4798476,RUSSIA,28,35,57,0,29,251348,200437,0,299241,0.0,2658
5502595,ANTARCTICA,69,1,50,0,0,2021,998931,0,0,0.6,9237
2481757,US,31,29,5,26,7,296730,99142,69678,20037,44.89,6190
9567895,EUROPE,34,0,0,74,0,0,0,603023,0,16.23,3843
7600372,RUSSIA,20,35,67,0,26,252157,200232,0,300320,0.0,350
8997529,ASIA,21,0,0,2,0,0,0,451,0,0.0,247
4797931,RUSSIA,34,40,49,0,24,249853,200953,0,298844,1.14,2884
8089235,EUROPE,33,0,0,66,0,0,0,600990,0,0.0,4193
6291238,US,24,2,0,0,0,535,0,0,0,0.0,443
6514856,EUROPE,38,0,0,66,0,0,0,599521,0,2.02,4607
1473191,EUROPE,22,0,0,2,0,0,0,782,0,0.0,253
2936330,US,39,57,0,0,2,1100091,0,0,813,0.0,12949
7721027,RUSSIA,21,0,0,2,0,0,0,246,0,0.0,300
9543703,BRAZIL,30,55,55,0,34,251157,200410,0,299644,0.0,921
2847327,EUROPE,35,0,0,73,0,0,0,599310,0,1.89,3742
1230295,US,18,0,0,1,0,0,0,315,0,0.0,471
2934001,BRAZIL,18,55,64,0,36,249944,200473,0,298180,0.0,505
8625482,BRAZIL,27,44,59,0,27,249172,200577,0,302172,0.0,2455
5223124,ASIA,33,39,12,18,11,298943,98842,70752,19148,36.52,5641
9197010,ANTARCTICA,420,2,42,1,2,2711,999643,1899,777,0.72,10785
6802084,US,69,1,34,0,1,1194,999204,0,526,1.11,9875
8637907,EUROPE,39,0,0,65,0,0,0,599622,0,2.21,2861
8684263,US,22,0,0,0,1,0,0,0,312,0.0,353
5017705,ASIA,24,34,11,26,11,298862,101234,71147,22162,25.69,5916
6066650,EUROPE,19,2,0,0,0,767,0,0,0,0.0,222
7851919,RUSSIA,19,51,63,0,28,250999,201251,0,298741,0.0,2237
7316103,BRAZIL,24,53,63,0,28,250453,199708,0,297967,0.0,1904
7378126,BRAZIL,22,39,61,0,23,251263,199240,0,300579,0.0,2467
6793431,BRAZIL,23,62,60,0,33,251039,200081,0,299162,0.75,1911
7113494,US,24,0,0,0,1,0,0,0,31,0.0,360
5626402,EUROPE,24,1,0,2,0,172,0,708,0,0.0,315
3304903,EUROPE,21,1,0,2,0,589,0,132,0,0.0,391
2616433,ASIA,37,44,0,1,0,1100899,0,1188,0,5.59,13611
3251896,RUSSIA,27,52,68,0,41,249892,199443,0,301729,0.0,2809
5227784,US,21,2,0,2,0,41,0,242,0,0.0,132
6928990,ANTARCTICA,69,0,38,0,0,0,999726,0,0,2.57,9650
7336464,EUROPE,45,0,0,57,0,0,0,600195,0,6.0,5002
4921815,EUROPE,22,2,0,0,0,366,0,0,0,0.0,248
1994810,EUROPE,23,0,0,2,0,0,0,12,0,1.26,334
4231533,US,20,0,0,0,1,0,0,0,335,1.03,424
8167405,EUROPE,30,22,8,19,15,300951,97793,69297,20953,41.06,7226
7913104,US,24,1,0,0,0,553,0,0,0,0.0,185
6488927,US,20,1,0,1,0,616,0,282,0,3.12,351
2264236,EUROPE,23,2,1,0,0,596,247,0,0,1.56,402
7111205,RUSSIA,23,2,1,1,0,527,207,236,0,0.0,394
8396235,RUSSIA,22,0,1,0,0,0,298,0,0,0.0,205
4192738,US,18,1,0,1,0,433,0,238,0,0.0,255
2781547,BRAZIL,21,66,70,0,40,251515,201077,0,299393,0.0,2041
6141806,BRAZIL,24,0,1,0,0,0,144,0,0,1.1,290
6134325,RUSSIA,18,1,0,2,0,257,0,146,0,0.0,296
3045297,BRAZIL,18,2,0,1,0,173,0,822,0,0.0,271
5602093,US,23,1,0,2,0,395,0,76,0,0.0,329
1107338,BRAZIL,31,56,50,0,30,250090,200152,0,299664,0.0,1334
3771701,BRAZIL,24,0,1,2,0,0,474,828,0,2.38,234
6761615,ASIA,21,1,0,1,0,108,0,454,0,0.0,314
5700396,RUSSIA,26,50,69,0,39,250416,201029,0,300245,0.59,2300
6627546,EUROPE,29,70,0,1,0,1101023,0,3662,0,0.0,13413
4451062,BRAZIL,23,1,0,1,0,457,0,29,0,0.0,259
4107882,BRAZIL,31,48,53,0,31,249309,201617,0,300889,0.0,1407
9402946,US,20,2,0,1,0,237,0,893,0,0.0,147
5341067,BRAZIL,21,42,57,0,24,249353,200059,0,300297,0.0,3060
1812967,US,35,56,0,3,0,1100808,0,1252,0,0.0,13999
4860470,ASIA,35,30,13,24,7,302796,101058,69845,20882,5.42,8026
9024557,RUSSIA,23,44,66,0,25,252071,201523,0,301319,0.0,3698
8315129,US,30,53,0,2,0,1099233,0,3467,0,12.95,11612
7693985,EUROPE,19,2,0,2,0,664,0,875,0,0.0,318
1284012,BRAZIL,31,42,58,0,34,250224,200300,0,300172,0.0,3672
2957767,ASIA,21,2,0,0,0,397,0,0,0,0.0,239
2226936,RUSSIA,23,0,0,0,1,0,0,0,369,0.0,227
9508141,BRAZIL,18,54,57,0,29,248806,200829,0,298614,0.9,1023
5936160,US,38,70,1,0,0,1100768,740,0,0,22.69,12624
3230445,EUROPE,18,2,1,0,0,283,114,0,0,1.72,263
6036316,BRAZIL,28,52,56,0,32,250182,199766,0,300977,1.73,2055
2656303,US,33,40,11,18,4,299113,98329,69205,20203,26.16,8376
8978545,ASIA,34,66,0,1,0,1100937,0,51,0,13.73,11486
8641913,US,21,0,0,2,0,0,0,554,0,0.0,217
5489537,US,29,55,1,1,0,1098780,1981,1665,0,4.96,12224
2430375,BRAZIL,18,2,0,0,0,280,0,0,0,0.0,341
8741766,US,36,0,0,74,0,0,0,599931,0,3.04,5019
5775205,US,19,1,0,0,0,681,0,0,0,0.0,252
5726950,EUROPE,35,0,0,61,0,0,0,598449,0,1.75,4166
5182578,EUROPE,41,0,0,74,0,0,0,599922,0,0.0,3999
9613193,BRAZIL,30,63,59,0,28,249246,198640,0,302981,0.0,2362
8080495,EUROPE,24,2,0,1,0,611,0,55,0,1.39,299
7237157,EUROPE,49,0,0,65,0,0,0,601316,0,0.0,5250
1597169,US,45,0,0,63,0,0,0,601478,0,1.55,3087
3318520,ANTARCTICA,69,1,28,1,0,2974,1000271,1971,0,2.05,9266
3825581,US,34,55,0,1,0,1101717,0,3956,0,11.99,14155
1263399,US,21,2,0,0,0,551,0,0,0,0.0,209
9295939,BRAZIL,20,42,68,0,30,248621,201859,0,299036,1.09,1726
6817852,BRAZIL,22,57,63,0,34,249402,198636,0,300719,0.0,4089
6185335,EUROPE,23,2,0,0,0,378,0,0,0,0.0,355
5291314,RUSSIA,23,49,61,0,21,249396,200856,0,298104,0.86,2931
8578557,ANTARCTICA,420,2,43,0,0,3624,999571,0,0,1.87,9929
8853449,EUROPE,37,0,0,67,0,0,0,599390,0,0.0,3043
1260841,EUROPE,19,2,0,0,0,401,0,0,0,0.0,330
8537193,ANTARCTICA,37,1,47,1,1,3523,1002474,1326,413,1.26,9925
5579493,BRAZIL,19,51,70,0,31,249503,200178,0,299610,0.0,3036
5994163,BRAZIL,21,1,1,2,0,578,250,800,0,1.97,185
2881820,BRAZIL,21,49,57,0,29,250541,199375,0,299593,0.0,2668
2947901,BRAZIL,21,2,0,1,0,361,0,750,0,1.85,264
9304211,BRAZIL,24,0,0,2,0,0,0,650,0,1.21,240
3132783,RUSSIA,20,40,65,0,29,249711,201025,0,301109,0.0,3512
7014230,BRAZIL,20,55,67,0,38,250413,199916,0,298667,0.0,2537
3850409,BRAZIL,28,52,48,0,28,250887,199658,0,299742,0.0,2445
7575578,EUROPE,43,0,0,51,0,0,0,601588,0,0.0,2785
2183899,EUROPE,36,0,0,74,0,0,0,598299,0,11.14,3281
5101884,US,20,1,0,2,0,194,0,535,0,1.94,298
2578560,ASIA,22,2,0,1,0,460,0,613,0,2.45,323
7289863,ASIA,36,56,0,1,0,1098993,0,1256,0,3.83,13397
7021382,ANTARCTICA,69,1,38,1,0,1721,1001201,1818,0,5.32,8489
6180996,RUSSIA,27,52,59,0,23,250545,201203,0,300144,0.67,2881
9387086,ASIA,31,57,0,0,0,1100765,0,0,0,11.94,14483
3534045,EUROPE,21,2,0,0,0,289,0,0,0,0.0,316
9066860,EUROPE,22,0,0,2,0,0,0,844,0,2.07,215
5209116,US,21,1,0,1,0,779,0,838,0,1.3,355
2260327,ANTARCTICA,69,0,40,1,0,0,1001507,1977,0,0.09,8498
5399070,US,34,0,0,67,0,0,0,599815,0,2.46,3293
5937888,EUROPE,34,0,0,62,0,0,0,597738,0,0.0,2219
6640751,BRAZIL,20,60,66,0,41,248693,198961,0,299537,0.0,1482
3063934,US,69,1,37,0,0,1975,999180,0,0,0.58,10084
3230953,EUROPE,22,1,0,2,0,698,0,494,0,0.0,321
3207294,BRAZIL,24,1,0,0,0,381,0,0,0,0.0,224
9045549,RUSSIA,21,48,57,0,31,249963,199834,0,299486,0.0,1584
5340896,ASIA,24,0,0,0,1,0,0,0,48,1.04,276
8969984,EUROPE,23,1,0,0,0,368,0,0,0,0.0,500
9753883,RUSSIA,20,1,0,2,0,227,0,792,0,0.0,139
4608118,RUSSIA,23,57,50,0,42,248633,199655,0,300870,0.0,0
4917697,ANTARCTICA,69,1,31,0,0,1575,999264,0,0,3.48,9669
4994456,RUSSIA,32,55,61,0,32,249521,199828,0,300651,0.0,277
2963819,ANTARCTICA,420,0,49,0,0,0,1000081,0,0,0.46,8770
3522716,EUROPE,38,75,0,3,0,1099525,0,1676,0,0.0,13862
1436744,US,36,35,9,17,9,299366,101692,70193,19660,20.02,6499
9471016,US,19,2,0,1,0,132,0,1,0,2.01,411
7705530,EUROPE,24,1,0,0,0,482,0,0,0,0.0,304
5041976,BRAZIL,19,1,0,0,0,569,0,0,0,2.71,327
4674396,US,31,69,0,1,0,1101629,0,1476,0,11.93,10914
7970231,RUSSIA,30,37,77,0,30,250163,200070,0,298934,1.35,509
5449426,ANTARCTICA,420,0,52,0,1,0,999687,0,840,3.77,10106
6498129,BRAZIL,19,1,0,2,0,376,0,544,0,1.42,292
8984081,US,20,0,0,0,1,0,0,0,232,0.0,354
4254547,EUROPE,22,0,1,2,0,0,427,532,0,0.0,472
6503392,ASIA,21,18,17,22,10,300733,101915,69189,19744,168.03,6429
9437800,BRAZIL,22,52,46,0,31,250299,199665,0,300325,0.0,2481
8977844,EUROPE,38,0,0,55,0,0,0,598997,0,0.0,3834
7916468,BRAZIL,24,0,1,0,0,0,399,0,0,1.45,225
3138950,EUROPE,19,0,0,2,0,0,0,627,0,0.0,288
8111879,BRAZIL,21,0,1,1,0,0,449,809,0,0.0,351
4446352,ASIA,32,54,0,0,1,1100440,0,0,318,6.22,12603
1350271,BRAZIL,20,2,0,1,0,347,0,570,0,9.09,263
4529233,US,20,2,0,0,0,151,0,0,0,0.0,336
6943504,RUSSIA,29,53,63,0,34,249179,199931,0,300727,0.0,3084
4758049,RUSSIA,20,44,54,0,38,248728,201801,0,299508,1.32,2322
5651817,EUROPE,21,1,0,0,0,778,0,0,0,0.0,145
2738573,BRAZIL,20,1,1,0,0,518,271,0,0,1.51,423
9523643,RUSSIA,26,53,54,0,33,251534,197619,0,300252,0.0,3756
2163320,EUROPE,32,56,1,0,0,1099121,1673,0,0,0.0,12626
4364802,EUROPE,18,2,0,0,0,255,0,0,0,0.0,302
3588107,US,23,1,0,2,0,54,0,831,0,0.0,188
5633120,US,31,58,0,0,0,1101190,0,0,0,3.33,12487
2161063,BRAZIL,24,48,63,0,27,250513,201098,0,300787,0.56,1459
8524904,EUROPE,24,35,12,20,9,299937,97190,69429,19249,32.2,7821
8438786,BRAZIL,21,47,66,0,24,250752,199456,0,300238,0.9,1862
3368722,US,19,2,0,2,0,141,0,7,0,1.06,344
3383027,RUSSIA,22,49,41,0,32,250655,199976,0,299349,0.0,2043
3786451,RUSSIA,27,52,57,0,34,248412,199552,0,301164,0.0,2031
3761173,BRAZIL,21,46,64,0,31,251604,200746,0,298572,0.0,3399
5093329,US,36,52,0,1,0,1101130,0,258,0,7.23,13306
1172344,BRAZIL,25,35,53,0,22,249426,200845,0,298963,0.0,1968
1620868,EUROPE,20,1,0,1,0,668,0,139,0,0.0,358
3725188,BRAZIL,23,55,57,0,29,249764,199873,0,301804,0.0,2201
4205988,RUSSIA,21,0,0,1,0,0,0,447,0,0.0,212
9470998,EUROPE,43,0,0,63,0,0,0,600537,0,3.56,4546
7041660,RUSSIA,19,0,0,1,0,0,0,655,0,0.0,339
3938431,ANTARCTICA,69,0,39,1,2,0,999026,817,134,1.68,10810
6598965,BRAZIL,23,57,55,0,30,249025,198870,0,301819,0.0,3246
2383817,BRAZIL,23,52,54,0,25,249633,201575,0,298920,0.85,921
5102063,BRAZIL,20,2,0,0,0,799,0,0,0,0.0,227
9934825,ASIA,21,1,1,0,0,607,410,0,0,0.0,175
2997615,RUSSIA,20,2,1,2,0,322,88,331,0,0.0,284
4349922,ANTARCTICA,420,3,42,1,0,671,999776,1877,0,2.24,9063
2412364,EUROPE,21,2,0,2,0,171,0,698,0,0.0,323
4708740,BRAZIL,24,54,45,0,21,249462,199180,0,299430,0.0,1821
5053999,BRAZIL,21,49,57,0,27,251472,201427,0,302190,0.0,4172
2412412,EUROPE,37,0,0,90,0,0,0,601107,0,0.0,3901
9017299,ASIA,31,66,0,0,1,1100127,0,0,516,4.35,14008
6785662,RUSSIA,21,1,1,0,0,387,476,0,0,0.0,207
3025293,US,21,0,0,2,0,0,0,218,0,1.99,267
3804118,US,20,2,1,2,0,203,146,59,0,0.0,282
6908830,RUSSIA,420,2,49,0,0,3769,999862,0,0,4.19,10025
7235710,ASIA,22,0,0,0,1,0,0,0,68,1.13,320
9020126,BRAZIL,27,48,48,0,32,249848,201091,0,301555,0.0,2269
5417874,EUROPE,32,0,0,65,0,0,0,599973,0,11.19,3263
6852827,EUROPE,36,0,0,59,0,0,0,601259,0,3.34,4311
8894526,US,41,0,0,56,0,0,0,599031,0,3.28,4626
7190047,BRAZIL,21,48,49,0,22,251046,201911,0,301191,0.0,1370
1233436,ASIA,19,0,0,1,0,0,0,35,0,0.0,295
3579675,US,39,55,1,3,0,1101504,907,2268,0,12.61,13204
7543617,RUSSIA,24,46,68,0,27,250087,199765,0,299869,0.0,1069
2989306,US,20,1,0,1,0,430,0,175,0,1.91,294
4075686,EUROPE,40,0,0,71,0,0,0,600102,0,2.14,3193
8045886,EUROPE,22,2,0,1,0,422,0,899,0,0.0,302
6954331,RUSSIA,28,48,62,0,23,249719,199630,0,300143,0.83,2457
5588500,RUSSIA,23,2,1,1,0,462,68,521,0,0.0,409
9941932,BRAZIL,19,0,0,1,0,0,0,769,0,0.0,341
9253382,RUSSIA,31,58,58,0,40,248646,198685,0,300608,0.0,1167
8825155,BRAZIL,25,49,54,0,22,249716,199447,0,299993,0.85,1448
7100615,EUROPE,24,1,0,2,0,706,0,345,0,0.0,349
9872609,BRAZIL,26,47,73,0,29,250628,198832,0,299334,0.51,1839
6264671,US,19,1,0,0,0,760,0,0,0,0.0,258
3027375,BRAZIL,20,0,0,0,1,0,0,0,241,0.0,246
2257221,EUROPE,37,0,0,65,0,0,0,600009,0,5.07,4728
9102496,US,22,0,0,2,0,0,0,36,0,0.0,110
4423419,EUROPE,47,0,0,90,0,0,0,601534,0,0.0,4149
3724458,EUROPE,19,0,0,0,1,0,0,0,177,0.0,277
